,user1_diff,user1_change,user2_diff,user2_change,user3_diff,user3_change,user4_diff,user4_change,user5_diff,user5_change,user6_diff,user6_change,user7_diff,user7_change,user8_diff,user8_change
552,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1
553,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
554,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
555,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1
556,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
557,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
558,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
559,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
560,1.0,1,0.0,1,0.0,1,1.0,1,0.0,1,1.0,1,0.0,1,0.0,1
561,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
562,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
563,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1
564,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
565,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
566,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
567,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1
568,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1
569,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1
570,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
571,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
572,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1
573,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
574,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1
575,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1
576,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
577,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1
578,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
579,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1
580,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
581,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
582,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
583,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1
584,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
585,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1
586,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
587,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
588,1.0,1,0.0,1,0.0,1,1.0,1,0.0,1,1.0,1,0.0,1,0.0,1
589,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
590,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1
591,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
592,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
593,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1
594,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
595,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1
596,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
597,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1
598,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
599,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
600,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1
601,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1
602,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
603,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
604,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
605,1.0,1,0.0,1,0.0,1,1.0,1,0.0,1,1.0,1,0.0,1,0.0,1
606,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
607,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
608,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
609,1.0,1,0.0,1,0.0,1,1.0,1,0.0,1,1.0,1,0.0,1,0.0,1
610,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
611,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
612,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
613,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1
614,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
615,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
616,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1
617,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
618,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
619,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
620,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
621,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1
622,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
623,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1
624,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
625,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1
626,1.0,1,0.0,1,0.0,1,1.0,1,0.0,1,1.0,1,0.0,1,0.0,1
627,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
628,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1
629,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
630,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1
631,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
632,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
633,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1
634,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
635,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1
636,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
637,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
638,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1
639,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1
640,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
641,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
642,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1
643,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
644,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
645,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
646,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
647,1.0,1,0.0,1,0.0,1,1.0,1,0.0,1,1.0,1,0.0,1,0.0,1
648,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
649,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
650,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1
651,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1
652,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
653,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
654,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1
655,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1
656,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
657,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1
658,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
659,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1
660,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
661,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1
662,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
663,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
664,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
665,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1
666,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
667,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1
668,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
669,1.0,1,0.0,1,0.0,1,1.0,1,0.0,1,1.0,1,0.0,1,0.0,1
670,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
671,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1
672,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
673,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
674,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
675,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
676,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
677,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
678,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1
679,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
680,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
681,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1
682,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
683,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
684,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1
685,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
686,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
687,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
688,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
689,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1
690,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
691,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
692,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
693,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
694,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
695,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1
696,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
697,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
698,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
699,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
700,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
701,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
702,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1
703,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
704,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
705,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
706,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
707,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
708,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1
709,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
710,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
711,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
712,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
713,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
714,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
715,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
716,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1
717,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
718,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
719,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
720,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
721,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1
722,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
723,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
724,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
725,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
726,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
